row_index,timestamp,sensor_id,city,feature,value,zscore_flag,mad_flag,iqr_flag,rolling_zscore_flag,isolation_forest_flag,lof_flag,anomaly_methods_triggered,methods,quality_flag,analytical_category
3465,2026-08-08T23:45:00Z,4,Nablus,temperature,27.74,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3465,2026-08-08T23:45:00Z,4,Nablus,humidity,73.59,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3465,2026-08-08T23:45:00Z,4,Nablus,aqi,112.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3466,2026-08-09T00:15:00Z,4,Nablus,pm25,36.16,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3466,2026-08-09T00:15:00Z,4,Nablus,temperature,27.68,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3466,2026-08-09T00:15:00Z,4,Nablus,humidity,73.27,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3466,2026-08-09T00:15:00Z,4,Nablus,aqi,101.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3467,2026-08-09T00:30:00Z,4,Nablus,pm25,34.74,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3467,2026-08-09T00:30:00Z,4,Nablus,temperature,27.79,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3467,2026-08-09T00:30:00Z,4,Nablus,humidity,72.64,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3467,2026-08-09T00:30:00Z,4,Nablus,aqi,193.0,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3470,2026-08-09T01:15:00Z,4,Nablus,pm25,35.29,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3470,2026-08-09T01:15:00Z,4,Nablus,temperature,27.98,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3470,2026-08-09T01:15:00Z,4,Nablus,humidity,72.15,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3470,2026-08-09T01:15:00Z,4,Nablus,aqi,196.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3474,2026-08-09T02:15:00Z,4,Nablus,pm25,35.61,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3474,2026-08-09T02:15:00Z,4,Nablus,temperature,27.57,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3474,2026-08-09T02:15:00Z,4,Nablus,humidity,72.52,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3474,2026-08-09T02:15:00Z,4,Nablus,aqi,100.0,False,False,False,False,False,True,1,lof,SUSPICIOUS,MULTIVARIATE_ANOMALY
3475,2026-08-09T02:30:00Z,4,Nablus,pm25,34.94,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3475,2026-08-09T02:30:00Z,4,Nablus,temperature,27.35,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3475,2026-08-09T02:30:00Z,4,Nablus,humidity,73.23,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3475,2026-08-09T02:30:00Z,4,Nablus,aqi,194.0,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3479,2026-08-09T03:30:00Z,4,Nablus,pm25,34.85,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3479,2026-08-09T03:30:00Z,4,Nablus,temperature,27.65,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3479,2026-08-09T03:30:00Z,4,Nablus,humidity,72.41,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3479,2026-08-09T03:30:00Z,4,Nablus,aqi,193.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
5097,2026-08-09T10:30:00Z,5,Nablus,temperature,47.12,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
5098,2026-08-09T10:45:00Z,5,Nablus,temperature,47.73,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
5099,2026-08-09T11:00:00Z,5,Nablus,temperature,48.07,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3512,2026-08-09T11:45:00Z,4,Nablus,temperature,43.72,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3513,2026-08-09T12:00:00Z,4,Nablus,temperature,44.59,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3513,2026-08-09T12:00:00Z,4,Nablus,humidity,30.96,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3514,2026-08-09T12:15:00Z,4,Nablus,temperature,45.49,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3514,2026-08-09T12:15:00Z,4,Nablus,humidity,29.62,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3515,2026-08-09T12:30:00Z,4,Nablus,temperature,46.97,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3515,2026-08-09T12:30:00Z,4,Nablus,humidity,28.88,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3516,2026-08-09T12:45:00Z,4,Nablus,temperature,47.43,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3516,2026-08-09T12:45:00Z,4,Nablus,humidity,29.46,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3517,2026-08-09T13:00:00Z,4,Nablus,temperature,48.18,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3517,2026-08-09T13:00:00Z,4,Nablus,humidity,28.88,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3518,2026-08-09T13:15:00Z,4,Nablus,temperature,49.24,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3518,2026-08-09T13:15:00Z,4,Nablus,humidity,28.19,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3519,2026-08-09T13:30:00Z,4,Nablus,temperature,49.21,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3519,2026-08-09T13:30:00Z,4,Nablus,humidity,28.21,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3520,2026-08-09T13:45:00Z,4,Nablus,temperature,49.33,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3520,2026-08-09T13:45:00Z,4,Nablus,humidity,27.82,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3521,2026-08-09T14:00:00Z,4,Nablus,temperature,50.19,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3521,2026-08-09T14:00:00Z,4,Nablus,humidity,26.9,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3522,2026-08-09T14:15:00Z,4,Nablus,temperature,50.38,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3522,2026-08-09T14:15:00Z,4,Nablus,humidity,26.85,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3523,2026-08-09T14:30:00Z,4,Nablus,temperature,50.59,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3523,2026-08-09T14:30:00Z,4,Nablus,humidity,27.04,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3524,2026-08-09T14:45:00Z,4,Nablus,temperature,49.84,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3524,2026-08-09T14:45:00Z,4,Nablus,humidity,27.26,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3525,2026-08-09T15:00:00Z,4,Nablus,temperature,49.65,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3525,2026-08-09T15:00:00Z,4,Nablus,humidity,27.32,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3526,2026-08-09T15:15:00Z,4,Nablus,temperature,48.96,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3526,2026-08-09T15:15:00Z,4,Nablus,humidity,28.17,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3527,2026-08-09T15:30:00Z,4,Nablus,temperature,48.23,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3527,2026-08-09T15:30:00Z,4,Nablus,humidity,28.53,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3528,2026-08-09T15:45:00Z,4,Nablus,temperature,47.52,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3528,2026-08-09T15:45:00Z,4,Nablus,humidity,29.41,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3529,2026-08-09T16:00:00Z,4,Nablus,temperature,46.61,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3529,2026-08-09T16:00:00Z,4,Nablus,humidity,30.45,False,False,False,True,False,False,1,rolling_zscore,NORMAL,MULTIVARIATE_ANOMALY
3530,2026-08-09T16:15:00Z,4,Nablus,temperature,45.02,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
368,2026-08-09T20:45:00Z,1,Tulkarem,pm25,15.12,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
368,2026-08-09T20:45:00Z,1,Tulkarem,temperature,25.18,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
368,2026-08-09T20:45:00Z,1,Tulkarem,humidity,64.05,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
368,2026-08-09T20:45:00Z,1,Tulkarem,no2,12.05,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
368,2026-08-09T20:45:00Z,1,Tulkarem,o3,72.18,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
368,2026-08-09T20:45:00Z,1,Tulkarem,aqi,84.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3555,2026-08-09T22:30:00Z,4,Nablus,pm25,9.32,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3555,2026-08-09T22:30:00Z,4,Nablus,temperature,32.59,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3555,2026-08-09T22:30:00Z,4,Nablus,humidity,32.05,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3555,2026-08-09T22:30:00Z,4,Nablus,aqi,52.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3557,2026-08-09T23:00:00Z,4,Nablus,pm25,8.88,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3557,2026-08-09T23:00:00Z,4,Nablus,temperature,32.34,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3557,2026-08-09T23:00:00Z,4,Nablus,humidity,32.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3557,2026-08-09T23:00:00Z,4,Nablus,aqi,49.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3558,2026-08-09T23:15:00Z,4,Nablus,pm25,8.97,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3558,2026-08-09T23:15:00Z,4,Nablus,temperature,32.24,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3558,2026-08-09T23:15:00Z,4,Nablus,humidity,31.69,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3558,2026-08-09T23:15:00Z,4,Nablus,aqi,50.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3559,2026-08-09T23:30:00Z,4,Nablus,pm25,9.02,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3559,2026-08-09T23:30:00Z,4,Nablus,temperature,32.19,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3559,2026-08-09T23:30:00Z,4,Nablus,humidity,31.73,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3559,2026-08-09T23:30:00Z,4,Nablus,aqi,50.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3560,2026-08-09T23:45:00Z,4,Nablus,pm25,8.95,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3560,2026-08-09T23:45:00Z,4,Nablus,temperature,32.17,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3560,2026-08-09T23:45:00Z,4,Nablus,humidity,31.48,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3560,2026-08-09T23:45:00Z,4,Nablus,aqi,50.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3561,2026-08-10T00:00:00Z,4,Nablus,pm25,8.31,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3561,2026-08-10T00:00:00Z,4,Nablus,temperature,32.14,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3561,2026-08-10T00:00:00Z,4,Nablus,humidity,30.87,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3561,2026-08-10T00:00:00Z,4,Nablus,aqi,46.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1963,2026-08-10T00:15:00Z,2,Nablus,pm25,9.89,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1963,2026-08-10T00:15:00Z,2,Nablus,temperature,31.41,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1963,2026-08-10T00:15:00Z,2,Nablus,humidity,34.25,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1963,2026-08-10T00:15:00Z,2,Nablus,aqi,55.0,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3562,2026-08-10T00:15:00Z,4,Nablus,pm25,8.39,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3562,2026-08-10T00:15:00Z,4,Nablus,temperature,32.05,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3562,2026-08-10T00:15:00Z,4,Nablus,humidity,30.82,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3562,2026-08-10T00:15:00Z,4,Nablus,aqi,47.0,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1964,2026-08-10T00:30:00Z,2,Nablus,pm25,9.66,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1964,2026-08-10T00:30:00Z,2,Nablus,temperature,31.25,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1964,2026-08-10T00:30:00Z,2,Nablus,humidity,33.63,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1964,2026-08-10T00:30:00Z,2,Nablus,aqi,54.0,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3563,2026-08-10T00:30:00Z,4,Nablus,pm25,8.72,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3563,2026-08-10T00:30:00Z,4,Nablus,temperature,31.95,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3563,2026-08-10T00:30:00Z,4,Nablus,humidity,30.41,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3563,2026-08-10T00:30:00Z,4,Nablus,aqi,48.0,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1965,2026-08-10T00:45:00Z,2,Nablus,pm25,9.37,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1965,2026-08-10T00:45:00Z,2,Nablus,temperature,31.07,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1965,2026-08-10T00:45:00Z,2,Nablus,humidity,31.86,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1965,2026-08-10T00:45:00Z,2,Nablus,aqi,52.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1978,2026-08-10T04:00:00Z,2,Nablus,pm25,8.54,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1978,2026-08-10T04:00:00Z,2,Nablus,temperature,32.12,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1978,2026-08-10T04:00:00Z,2,Nablus,humidity,26.34,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1978,2026-08-10T04:00:00Z,2,Nablus,aqi,47.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1983,2026-08-10T05:15:00Z,2,Nablus,pm25,9.39,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1983,2026-08-10T05:15:00Z,2,Nablus,temperature,32.84,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1983,2026-08-10T05:15:00Z,2,Nablus,humidity,23.87,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
1983,2026-08-10T05:15:00Z,2,Nablus,aqi,52.0,False,False,False,False,False,True,1,lof,NORMAL,MULTIVARIATE_ANOMALY
3583,2026-08-10T05:30:00Z,4,Nablus,pm25,8.34,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3583,2026-08-10T05:30:00Z,4,Nablus,temperature,34.73,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3583,2026-08-10T05:30:00Z,4,Nablus,humidity,21.13,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3583,2026-08-10T05:30:00Z,4,Nablus,aqi,46.0,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3584,2026-08-10T05:45:00Z,4,Nablus,pm25,8.23,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3584,2026-08-10T05:45:00Z,4,Nablus,temperature,35.06,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3584,2026-08-10T05:45:00Z,4,Nablus,humidity,21.28,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3584,2026-08-10T05:45:00Z,4,Nablus,aqi,46.0,False,False,False,False,False,True,1,lof,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
1987,2026-08-10T06:15:00Z,2,Nablus,pm25,9.76,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1987,2026-08-10T06:15:00Z,2,Nablus,temperature,33.83,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1987,2026-08-10T06:15:00Z,2,Nablus,humidity,22.04,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
1987,2026-08-10T06:15:00Z,2,Nablus,aqi,54.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3612,2026-08-10T12:45:00Z,4,Nablus,temperature,47.57,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3613,2026-08-10T13:00:00Z,4,Nablus,temperature,48.47,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3614,2026-08-10T13:15:00Z,4,Nablus,temperature,48.58,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3615,2026-08-10T13:30:00Z,4,Nablus,temperature,49.36,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3616,2026-08-10T13:45:00Z,4,Nablus,pm25,8.84,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3616,2026-08-10T13:45:00Z,4,Nablus,humidity,23.86,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3616,2026-08-10T13:45:00Z,4,Nablus,aqi,49.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3617,2026-08-10T14:00:00Z,4,Nablus,temperature,50.29,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3618,2026-08-10T14:15:00Z,4,Nablus,temperature,50.02,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3619,2026-08-10T14:30:00Z,4,Nablus,pm25,8.95,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3619,2026-08-10T14:30:00Z,4,Nablus,humidity,21.41,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3619,2026-08-10T14:30:00Z,4,Nablus,aqi,50.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
440,2026-08-10T14:45:00Z,1,Tulkarem,pm25,6.17,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
440,2026-08-10T14:45:00Z,1,Tulkarem,temperature,32.74,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
440,2026-08-10T14:45:00Z,1,Tulkarem,humidity,32.96,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
440,2026-08-10T14:45:00Z,1,Tulkarem,no2,11.88,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
440,2026-08-10T14:45:00Z,1,Tulkarem,o3,66.7,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
440,2026-08-10T14:45:00Z,1,Tulkarem,aqi,34.0,False,False,False,False,True,False,1,isolation_forest,SUSPICIOUS,MULTIVARIATE_ANOMALY
3620,2026-08-10T14:45:00Z,4,Nablus,pm25,8.92,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3620,2026-08-10T14:45:00Z,4,Nablus,humidity,21.09,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3620,2026-08-10T14:45:00Z,4,Nablus,aqi,49.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
441,2026-08-10T15:00:00Z,1,Tulkarem,pm25,5.75,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
441,2026-08-10T15:00:00Z,1,Tulkarem,temperature,33.57,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
441,2026-08-10T15:00:00Z,1,Tulkarem,humidity,32.11,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
441,2026-08-10T15:00:00Z,1,Tulkarem,no2,11.9,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
441,2026-08-10T15:00:00Z,1,Tulkarem,o3,60.47,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
441,2026-08-10T15:00:00Z,1,Tulkarem,aqi,32.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2022,2026-08-10T15:00:00Z,2,Nablus,pm25,10.85,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2022,2026-08-10T15:00:00Z,2,Nablus,temperature,38.7,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2022,2026-08-10T15:00:00Z,2,Nablus,humidity,31.54,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
2022,2026-08-10T15:00:00Z,2,Nablus,aqi,60.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3621,2026-08-10T15:00:00Z,4,Nablus,pm25,9.49,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3621,2026-08-10T15:00:00Z,4,Nablus,humidity,20.78,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
3621,2026-08-10T15:00:00Z,4,Nablus,aqi,53.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,LIKELY_ENVIRONMENTAL_EVENT
442,2026-08-10T15:15:00Z,1,Tulkarem,pm25,5.67,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
442,2026-08-10T15:15:00Z,1,Tulkarem,temperature,33.76,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
442,2026-08-10T15:15:00Z,1,Tulkarem,humidity,33.05,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
442,2026-08-10T15:15:00Z,1,Tulkarem,no2,11.96,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
442,2026-08-10T15:15:00Z,1,Tulkarem,o3,53.86,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
442,2026-08-10T15:15:00Z,1,Tulkarem,aqi,32.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3622,2026-08-10T15:15:00Z,4,Nablus,pm25,8.81,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3622,2026-08-10T15:15:00Z,4,Nablus,humidity,21.56,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3622,2026-08-10T15:15:00Z,4,Nablus,aqi,49.0,False,False,False,False,True,False,1,isolation_forest,NORMAL,MULTIVARIATE_ANOMALY
3623,2026-08-10T15:30:00Z,4,Nablus,temperature,49.39,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
3624,2026-08-10T15:45:00Z,4,Nablus,temperature,48.43,False,False,False,True,False,False,1,rolling_zscore,NORMAL,UNCERTAIN
